annotation_approver,created_at,id,label,text,updated_at,user
,2020-09-23T19:18:22.245084Z,1753,2,wrong type,2020-09-23T19:18:22.245099Z,3
,2020-09-23T19:18:23.533152Z,1754,2,Python 3.0,2020-09-23T19:18:23.533172Z,3
,2020-09-28T19:43:38.684858Z,1755,2,instancer does not like PyNode objects,2020-09-28T19:43:38.684875Z,1
,2020-09-28T19:43:40.432882Z,1756,2,"In prior versions of PyFITS HIERARCH cards would only be created if the user-supplied keyword explicitly started with 'HIERARCH '.  Now we will create them automatically for long keywords, but we still want to support the old behavior too; the old behavior makes it possible to create HEIRARCH cards that would otherwise be recognized as RVKCs",2020-09-28T19:43:40.432897Z,1
,2020-09-28T19:43:42.691015Z,1757,3,draw bitmap,2020-09-28T19:43:42.691059Z,1
,2020-09-23T19:49:39.666314Z,1759,2,CYRILLIC SMALL LETTER ES WITH DESCENDER,2020-09-23T19:49:39.666333Z,3
,2020-09-23T19:18:29.868647Z,1760,2,"run_declare, run_behavior, run_cleanup, sub)",2020-09-23T19:18:29.868664Z,3
,2020-09-23T19:18:31.387138Z,1761,2,pylint: disable=W0703,2020-09-23T19:18:31.387154Z,3
,2020-09-23T19:18:32.901617Z,1762,2,i.e. python -O or -OO,2020-09-23T19:18:32.901632Z,3
,2020-09-23T19:18:34.274195Z,1763,2,CRUD strings,2020-09-23T19:18:34.274214Z,3
,2020-09-23T19:18:36.875181Z,1764,3,take care of invalid regular expressions...,2020-09-23T19:18:36.875198Z,3
,2020-09-23T19:50:02.162518Z,1765,3,Limit not reached (increment count).,2020-09-23T19:50:02.162538Z,3
,2020-09-23T19:50:07.340361Z,1766,3,create video playblast,2020-09-23T19:50:07.340378Z,3
,2020-09-29T18:21:58.610457Z,1769,3,"any sid will do, choose the first",2020-09-29T18:21:58.610474Z,1
,2020-09-23T19:18:40.904952Z,1770,3,"Interpret '__exact=None' as the sql 'is NULL'; otherwise, reject all uses of None as a query value.",2020-09-23T19:18:40.904969Z,3
,2020-09-23T19:18:42.709946Z,1771,2,Step 9. Figure out which outs are update rules for shared variables and so on ...,2020-09-23T19:18:42.709965Z,3
,2020-09-23T19:18:49.913070Z,1772,3,Read the object data too,2020-09-23T19:18:49.913085Z,3
,2020-09-23T19:18:52.065170Z,1773,2,Recipient IDs,2020-09-23T19:18:52.065186Z,3
,2020-09-23T19:18:53.382657Z,1774,2,EMPTY OUR LIST,2020-09-23T19:18:53.382675Z,3
,2020-09-28T19:44:09.521920Z,1776,2,NOTE(vish): This is no longer used but can't be removed until we major version the network_rpcapi to 2.0. NOTE(russellb) No need to object-ify this since get_vifs_by_instance() is unused and set to be removed.,2020-09-28T19:44:09.521935Z,1
,2020-09-28T19:44:10.868526Z,1777,2,std imports,2020-09-28T19:44:10.868565Z,1
,2020-09-23T19:50:23.514436Z,1779,2,"Due to a bug in libsndfile version <= 1.0.25, frames != 0 when opening a named pipe in SFM_WRITE mode. See http://github.com/erikd/libsndfile/issues/77.",2020-09-23T19:50:23.514452Z,3
,2020-09-23T19:18:56.240087Z,1780,2,Describe zone data,2020-09-23T19:18:56.240107Z,3
,2020-09-23T19:18:57.676041Z,1781,2,PHP source-code,2020-09-23T19:18:57.676061Z,3
,2020-09-23T19:19:03.086370Z,1782,3,Pattern for modifying the 'requestedExecutionLevel' in the manifest.  Groups are setup so all text *except* for the values is matched.,2020-09-23T19:19:03.086386Z,3
,2020-09-23T19:19:05.127063Z,1783,2,Custom Search Filters,2020-09-23T19:19:05.127078Z,3
,2020-09-23T19:19:07.541879Z,1784,3,Open the two files we want to append,2020-09-23T19:19:07.541894Z,3
,2020-09-23T19:50:25.731918Z,1785,2,Xiph OGG container,2020-09-23T19:50:25.731934Z,3
,2020-09-23T19:50:28.924598Z,1786,3,Find the indentation of this line.,2020-09-23T19:50:28.924614Z,3
,2020-09-23T19:50:40.500974Z,1787,3,shift from container- to canvas-relative coords,2020-09-23T19:50:40.500991Z,3
,2020-09-23T19:50:48.249940Z,1788,2,instance methods and classmethods need to lose the self argument,2020-09-23T19:50:48.249958Z,3
,2020-09-23T19:19:11.965422Z,1790,2,"Qualified means that a post is not removed (which implies that it's not unshared, either).",2020-09-23T19:19:11.965439Z,3
,2020-09-23T19:19:13.875643Z,1791,2,"@package sct_get_centerline - run a gaussian-weighted slice-by-slice registration to roughtly estimate the spinal cord centerline. - fit the rought centerline to 3D spline function Description about how the function works: 1. slice-wise realignement ------------------------------------------------ inputs: - spinal cord image - binary image with a point center of spinal cord. the algorithm iterates in the upwards and then downward direction (along Z). For each direction, it registers the slice i+1 on the slice i. It does that using a gaussian mask, centers on the spinal cord, and is applied on both the i and i+1 slices (inweight and refweight from flirt). NB: the code works on APRLIS output: - rough centerline - gaussian mask - transformation matrices Tx,Ty 2. smoothing of the centerline ------------------------------------------------ input: centerline, transfo matrices it fits in 3d (using an independent decomposition of the planes XZ and YZ) a spline function of order 1. apply the smoothed transformation matrices to the image --> gives a ""smoothly"" straighted spinal cord (but stil with errors due to deformation of strucutre related to curvatyre) output: - centerline fitted - transformation matrices Tx,Ty smoothed - straighted spinal cord --------------------------------------------------------------------------------------- Copyright (c) 2013 NeuroPoly, Polytechnique Montreal <www.neuro.polymtl.ca> Authors: Julien Cohen-Adad, Geoffrey Leveque License: see the LICENSE.TXT ==========================================================================================",2020-09-23T19:19:13.875660Z,3
,2020-09-23T19:19:17.740446Z,1792,3,Every target item now has a source. Diff against it.,2020-09-23T19:19:17.740466Z,3
,2020-09-23T19:19:33.908830Z,1793,3,Test doing a regular expression match in an mmap'ed file,2020-09-23T19:19:33.908847Z,3
,2020-09-23T19:19:36.031266Z,1794,2,"main=HostTable&q=label:\""issue 42\"""")",2020-09-23T19:19:36.031493Z,3
,2020-09-28T19:44:35.696902Z,1795,3,Filter the responses by authorized states,2020-09-28T19:44:35.696920Z,1
,2020-09-28T19:44:42.066440Z,1796,2,call() function with sequence argument with spaces on Windows,2020-09-28T19:44:42.066456Z,1
,2020-09-28T19:44:43.316857Z,1797,3,Show listing of a zipfile,2020-09-28T19:44:43.316872Z,1
,2020-09-28T19:44:44.923917Z,1798,2,XXX this doesn't handle nested components,2020-09-28T19:44:44.923949Z,1
,2020-09-23T19:50:57.901043Z,1799,3,Add the ones that aren't there already,2020-09-23T19:50:57.901075Z,3
,2020-09-23T19:19:50.847500Z,1800,3,"Parameters can be given to extra_select, *if* you use a SortedDict.",2020-09-23T19:19:50.847517Z,3
,2020-09-23T19:19:52.667623Z,1801,2,use database?,2020-09-23T19:19:52.667639Z,3
,2020-09-23T19:19:54.298978Z,1802,2,----------------------------------------------------------------------------- Others,2020-09-23T19:19:54.298994Z,3
,2020-09-23T19:19:57.088066Z,1803,3,remember the current cursor positions,2020-09-23T19:19:57.088091Z,3
,2020-09-23T19:20:00.519810Z,1804,3,"_id is not sent to server, so it's generated server-side.",2020-09-23T19:20:00.519843Z,3
,2020-09-23T19:51:00.881601Z,1805,3,just reset to empty buffer,2020-09-23T19:51:00.881618Z,3
,2020-09-23T19:51:05.794996Z,1806,3,"let expat do the buffering, if supported",2020-09-23T19:51:05.795014Z,3
,2020-09-23T19:51:09.374187Z,1807,3,assign names to connectivity methods,2020-09-23T19:51:09.374205Z,3
,2020-09-23T19:51:12.306547Z,1808,3,Translate back to positive offsets relative to a[0],2020-09-23T19:51:12.306563Z,3
,2020-09-28T19:44:56.974959Z,1809,2,"We use a tuple to ensure that the resource comes from this provider, and an object to make every resource provided unique.",2020-09-28T19:44:56.974994Z,1
,2020-09-23T19:20:02.303377Z,1810,2,"', HTML.tag('i.glyphicon.glyphicon-plus') + a_new_caption)",2020-09-23T19:20:02.303399Z,3
,2020-09-23T19:20:04.026751Z,1811,2,max number of forms,2020-09-23T19:20:04.026785Z,3
,2020-09-23T19:20:08.556736Z,1812,2,we're doing testall - use a different path,2020-09-23T19:20:08.556754Z,3
,2020-09-23T19:20:10.891578Z,1813,2,run of tool completed,2020-09-23T19:20:10.891594Z,3
,2020-09-23T19:20:15.367404Z,1814,3,This is where the type infos are constructed.,2020-09-23T19:20:15.367419Z,3
,2020-09-28T19:45:00.299706Z,1815,3,create the base dict that contains all ndoes,2020-09-28T19:45:00.299724Z,1
,2020-09-28T19:45:02.565585Z,1816,2,tau-electron mass ratio,2020-09-28T19:45:02.565607Z,1
,2020-09-28T19:45:05.373107Z,1817,3,make sure we have a bind request in process,2020-09-28T19:45:05.373125Z,1
,2020-09-28T19:45:09.875393Z,1818,2,"These includes are needed by Scalar and TensorType, we declare them here and they will be re-used by TensorType",2020-09-28T19:45:09.875413Z,1
,2020-09-23T19:51:14.871702Z,1819,2,LA to RGBA,2020-09-23T19:51:14.871720Z,3
,2020-09-23T19:20:19.598004Z,1820,2,a dictionary of complex ack choices and classes,2020-09-23T19:20:19.598019Z,3
,2020-09-23T19:20:23.170802Z,1821,2,Triple-quoted strings ('),2020-09-23T19:20:23.170822Z,3
,2020-09-23T19:20:25.085571Z,1822,2,--- pyopengl,2020-09-23T19:20:25.085588Z,3
,2020-09-23T19:20:27.341700Z,1823,3,Merge it into the new config.,2020-09-23T19:20:27.341717Z,3
,2020-09-23T19:20:32.095218Z,1824,3,get new text and update our database need local key of currently selected note for this,2020-09-23T19:20:32.095238Z,3
,2020-09-23T19:51:16.844279Z,1825,2,HEAD object in own account: ok,2020-09-23T19:51:16.844296Z,3
,2020-09-23T19:51:20.196651Z,1826,2,body section frames,2020-09-23T19:51:20.196668Z,3
,2020-09-23T19:52:18.058316Z,1827,2,": The working lines. Similar to history, except that this can be : modified. The user can press arrow_up and edit previous entries. : Ctrl-C should reset this, and copy the whole history back in here. : Enter should process the current command and append to the real : history.",2020-09-23T19:52:18.058357Z,3
,2020-09-23T19:52:21.098599Z,1828,2,first line,2020-09-23T19:52:21.098615Z,3
,2020-09-28T19:45:20.623584Z,1829,2,might drop back multiple levels,2020-09-28T19:45:20.623604Z,1
,2020-09-23T19:20:43.548759Z,1830,3,"even if the gateway if on default ""eth0"" nic and we popped it will work as we reinject or set it here.",2020-09-23T19:20:43.548800Z,3
,2020-09-23T19:20:46.388480Z,1831,3,build workspace: add 5kb on either side of a transcription start site.,2020-09-23T19:20:46.388496Z,3
,2020-09-23T19:20:49.418829Z,1832,2,created process info,2020-09-23T19:20:49.418844Z,3
,2020-09-23T19:20:53.361485Z,1833,2,"The environment variable could be used in 'make_global_settings', like ['CC.host', '$(CC)'] or ['CXX.host', '$(CXX)'], transform them here.",2020-09-23T19:20:53.361501Z,3
,2020-09-23T19:20:56.359647Z,1834,2,"Remove trailing , & wh sp",2020-09-23T19:20:56.359662Z,3
,2020-09-28T19:45:31.307253Z,1835,3,Create a blank X509 certificate and store it in this object.,2020-09-28T19:45:31.307270Z,1
,2020-09-28T19:45:35.274469Z,1836,2,Just go with whatever the upstream currently is,2020-09-28T19:45:35.274503Z,1
,2020-09-28T19:45:37.682538Z,1837,3,Write contents of file to their destination in the FS cache,2020-09-28T19:45:37.682555Z,1
,2020-09-28T19:45:39.489987Z,1838,3,get the rest of the data,2020-09-28T19:45:39.490003Z,1
,2020-09-23T19:52:23.126018Z,1839,2,keys page,2020-09-23T19:52:23.126033Z,3
,2020-09-23T19:21:01.343692Z,1840,3,"if we didn't use all the Positional objects, there were too few arg strings supplied.",2020-09-23T19:21:01.343709Z,3
,2020-09-23T19:21:02.909110Z,1841,2,the %YAG directive,2020-09-23T19:21:02.909125Z,3
,2020-09-23T19:21:06.915566Z,1842,3,Verify row status works even if status isn't set on the column,2020-09-23T19:21:06.915581Z,3
,2020-09-23T19:21:18.304142Z,1843,3,defining class properties on the created class,2020-09-23T19:21:18.304237Z,3
,2020-09-23T19:21:21.695448Z,1844,2,in sync,2020-09-23T19:21:21.695464Z,3
,2020-09-23T19:52:24.990701Z,1845,2,received power,2020-09-23T19:52:24.990717Z,3
,2020-09-23T19:52:29.397215Z,1846,3,Update for cases leaving the risk set.,2020-09-23T19:52:29.397233Z,3
,2020-09-23T19:52:30.954814Z,1847,2,1 +3v3,2020-09-23T19:52:30.954829Z,3
,2020-09-23T19:52:36.339524Z,1848,2,"At the moment the `planes` argument is ignored; its purpose is to act as a dummy so that ``Writer(x, y, **info)`` works, where `info` is a dictionary returned by Reader.read and friends. Ditto for `colormap`.",2020-09-23T19:52:36.339544Z,3
,2020-09-29T18:22:07.997198Z,1849,2,Some state parameters of the protocols that should probably be useful to have in the configuration (and keep up-to-date),2020-09-29T18:22:07.997215Z,1
,2020-09-23T19:21:29.198734Z,1850,3,"Depending on the value of min, allow it to match a negation.",2020-09-23T19:21:29.198749Z,3
,2020-09-23T19:21:32.359319Z,1851,2,"We know the player is in our instance, so this is not too bad.",2020-09-23T19:21:32.359333Z,3
,2020-09-23T19:21:35.504107Z,1852,3,"left click, set this to be the new current plane",2020-09-23T19:21:35.504125Z,3
,2020-09-23T19:21:58.114677Z,1853,3,Allow comparison of these types.  PBXGroup has the highest sort rank; PBXVariantGroup is treated as equal to PBXFileReference.,2020-09-23T19:21:58.114693Z,3
,2020-09-23T19:22:02.550367Z,1854,3,"if the request finished, no reason to allow event fetching, since we can't send back to the client",2020-09-23T19:22:02.550384Z,3
,2020-09-28T19:46:24.864433Z,1855,2,self.object is available in UpdateView as the object being currently edited,2020-09-28T19:46:24.864450Z,1
,2020-09-28T19:46:27.347993Z,1856,2,Base class for all C types (non-reference-counted). to_py_function     string     C function for converting to Python object from_py_function   string     C function for constructing from Python object,2020-09-28T19:46:27.348017Z,1
,2020-09-28T19:46:29.719964Z,1857,3,"if a team is found, build contributors list",2020-09-28T19:46:29.719982Z,1
,2020-09-23T19:55:46.869275Z,1858,2,if just viewing the form or the form is not valid,2020-09-23T19:55:46.869297Z,3
,2020-09-23T19:52:41.660387Z,1859,2,"No need to print a warning or raise an error now, it will be done when fn will be called.",2020-09-23T19:52:41.660404Z,3
,2020-09-23T19:22:11.040710Z,1860,3,Call to network API to get instance info.. this will force an update to the instance's info_cache,2020-09-23T19:22:11.040727Z,3
,2020-09-23T19:22:12.995920Z,1861,2,district_id (foreign key),2020-09-23T19:22:12.995934Z,3
,2020-09-23T19:22:15.212211Z,1862,3,Grab the individual host,2020-09-23T19:22:15.212230Z,3
,2020-09-23T19:22:18.100551Z,1863,3,remove numerical suffixes from identifiers,2020-09-23T19:22:18.100567Z,3
,2020-09-23T19:22:20.260565Z,1864,3,Check that the new revision is not scheduled,2020-09-23T19:22:20.260583Z,3
,2020-09-23T19:52:44.158019Z,1865,2,Uptime Compatibility: 3.5.0 / 4.0.0 / 4.1.0 / 5.0.0,2020-09-23T19:52:44.158040Z,3
,2020-09-23T19:52:49.425989Z,1866,3,Constructing the new shell by adding 500 to every point in the old shell.,2020-09-23T19:52:49.426136Z,3
,2020-09-23T19:52:54.112243Z,1867,2,Update lag polynomials,2020-09-23T19:52:54.112260Z,3
,2020-09-23T19:52:55.788962Z,1868,2,f8 - ff,2020-09-23T19:52:55.788984Z,3
,2020-09-23T19:55:52.944805Z,1869,2,Test after first PLAY ends,2020-09-23T19:55:52.944822Z,3
,2020-09-23T19:22:24.591942Z,1870,3,snapshot and transfer all ephemeral disks then power down and transfer any diffs since the snapshots were taken,2020-09-23T19:22:24.591960Z,3
,2020-09-23T19:22:26.622542Z,1871,2,digitalWrite() command format header,2020-09-23T19:22:26.622557Z,3
,2020-09-23T19:22:28.500410Z,1872,2,Safety check,2020-09-23T19:22:28.500428Z,3
,2020-09-23T19:22:30.384146Z,1873,2,read attributes,2020-09-23T19:22:30.384162Z,3
,2020-09-23T19:22:32.496968Z,1874,2,by default any output has a tap value of -1,2020-09-23T19:22:32.496986Z,3
,2020-09-23T19:55:56.835887Z,1876,2,"Apparently, the socket option is not available in this machine's TCP stack",2020-09-23T19:55:56.836769Z,3
,2020-09-23T19:55:59.054690Z,1877,2,(nil)                   ..,2020-09-23T19:55:59.054706Z,3
,2020-09-23T19:56:01.005360Z,1878,2,Gen colors (Log),2020-09-23T19:56:01.005374Z,3
,2020-09-23T19:56:05.097694Z,1879,3,Make sure we can access the package tree for building,2020-09-23T19:56:05.097710Z,3
,2020-09-23T19:22:34.976642Z,1880,2,setTickCount setTickCount,2020-09-23T19:22:34.976661Z,3
,2020-09-23T19:22:36.260581Z,1881,2,?B-nOByPR~pAm=&rco|J)TT@V@=%pckRdTB)?QhU5`ahxNX~uPtWz& ?9R@snoXh<U5X!F@l}y{{Kc9FEU#nj`uFv8A&&84>mt{zZjM^i6cZgYxSAbcq*K}l|&9p1&P^Ou@u@,2020-09-23T19:22:36.260614Z,3
,2020-09-23T19:22:37.538044Z,1882,2,One day,2020-09-23T19:22:37.538102Z,3
,2020-09-23T19:22:46.450114Z,1883,2,"Some extra modules are needed for Python 3, but different ones for different versions.",2020-09-23T19:22:46.450135Z,3
,2020-09-23T19:22:48.404757Z,1884,2,status = STOPPED  make runner advance so can send cmd,2020-09-23T19:22:48.404773Z,3
,2020-09-23T19:56:08.944478Z,1885,3,wrap connection from tx to rx to capture ssync messages...,2020-09-23T19:56:08.944494Z,3
,2020-09-28T19:46:50.783939Z,1886,2,------------------------------------------------------------ push_state() - Changes the lexing state and saves old on stack ------------------------------------------------------------,2020-09-28T19:46:50.784992Z,1
,2020-09-28T19:46:58.001790Z,1887,2,test when driver.deploy.deploy raises an exception,2020-09-28T19:46:58.001807Z,1
,2020-09-29T18:22:13.397537Z,1888,2,"Use a local callback, for ""regrtest -R::"" to detect refcounting problems",2020-09-29T18:22:13.397551Z,1
,2020-09-28T19:47:11.895908Z,1889,2,support for working around VCFs with bad FORMAT headers,2020-09-28T19:47:11.895926Z,1
,2020-09-23T19:22:50.446837Z,1890,2,Table Configuration,2020-09-23T19:22:50.446853Z,3
,2020-09-23T19:22:51.960883Z,1891,2,cp1256 codec,2020-09-23T19:22:51.960899Z,3
,2020-09-23T19:22:55.933057Z,1892,2,"Public-private key pairs are implemented by the Keypair class. A Keypair object may represent both a public and private key pair, or it may represent only a public key (this usage is consistent with OpenSSL).",2020-09-23T19:22:55.933075Z,3
,2020-09-23T19:22:59.595901Z,1893,3,"The original parent had a sourceTree set, use it.",2020-09-23T19:22:59.595916Z,3
,2020-09-23T19:23:02.878653Z,1894,3,Get the end of the month when the subscription was activated,2020-09-23T19:23:02.878672Z,3
,2020-09-28T19:47:23.489869Z,1895,3,Update row,2020-09-28T19:47:23.489904Z,1
,2020-09-23T19:56:13.918657Z,1896,2,The ident still must work for the main thread and dummy threads.,2020-09-23T19:56:13.918676Z,3
,2020-09-23T19:56:19.037637Z,1897,3,create a spike train object,2020-09-23T19:56:19.037656Z,3
,2020-09-23T19:56:20.885331Z,1898,2,read attributes,2020-09-23T19:56:20.885367Z,3
,2020-09-23T19:56:36.601827Z,1899,3,"when y is discrete, we assume the function can be extended to deal with real-valued inputs by rounding them to the nearest integer. f(x+eps) thus equals f(x) so the gradient is zero, not disconnected or undefined",2020-09-23T19:56:36.601845Z,3
,2020-09-23T19:23:15.021491Z,1900,3,Find ids that already exist,2020-09-23T19:23:15.021526Z,3
,2020-09-23T19:23:22.149602Z,1901,3,treat 2109 cookies as Netscape cookies rather than as RFC2965 cookies,2020-09-23T19:23:22.149618Z,3
,2020-09-23T19:23:26.509232Z,1902,2,pragma no cover,2020-09-23T19:23:26.509247Z,3
,2020-09-23T19:23:29.498152Z,1903,3,Report corruption for each duplicate.,2020-09-23T19:23:29.498167Z,3
,2020-09-23T19:23:32.622351Z,1904,2,Used for general web API access.,2020-09-23T19:23:32.622367Z,3
,2020-09-23T19:56:38.490091Z,1905,2,'10/25/06 14:30',2020-09-23T19:56:38.490107Z,3
,2020-09-28T19:47:33.708667Z,1906,3,"We need case_id, person_id and exposure_risk from the current record",2020-09-28T19:47:33.708685Z,1
,2020-09-28T19:47:34.846907Z,1907,2,convenience variables,2020-09-28T19:47:34.846925Z,1
,2020-09-28T19:47:35.934377Z,1908,2,;u?b6?C^|pF~>xEbqpOsegT$LJ8qR=L?ef%aJuIuW)U$1UL0{uypOHtKbBp YlV@IQJq+Q($={M4#pC3dbm%36>eOhZ3T<hj1<x+QjvaahU5-;nvGgaRn>b7wrW&B*Gu@vInwJv$;p,2020-09-28T19:47:35.934392Z,1
,2020-09-28T19:47:39.192569Z,1909,3,"if found, return the component",2020-09-28T19:47:39.192591Z,1
,2020-09-23T19:23:34.304005Z,1910,2,Tokenization,2020-09-23T19:23:34.304021Z,3
,2020-09-23T19:23:36.613583Z,1911,2,RFC says that 2:4 and 4:2 are equivalent,2020-09-23T19:23:36.613600Z,3
,2020-09-23T19:23:40.682563Z,1912,3,Opcodes that pop a block from the block stack.,2020-09-23T19:23:40.682581Z,3
,2020-09-23T19:23:43.454018Z,1913,3,see if there are more moves possible,2020-09-23T19:23:43.454033Z,3
,2020-09-23T19:23:44.951725Z,1914,2,88 - 8f,2020-09-23T19:23:44.951740Z,3
,2020-09-28T19:47:52.842929Z,1915,2,Run the full test suite,2020-09-28T19:47:52.842962Z,1
,2020-09-23T19:56:42.528023Z,1916,2,Estimate b-spline transformation curve --> straight,2020-09-23T19:56:42.528039Z,3
,2020-09-28T19:47:58.431978Z,1917,3,"Backslashes (\) and quotation marks ("") are always replaced with a backslash-escaped version of the same.  Everything else gets its replacement from the class' _encode_transforms array.",2020-09-28T19:47:58.431994Z,1
,2020-09-28T19:48:00.762793Z,1918,3,Write the <xdr:pos> element.,2020-09-28T19:48:00.762809Z,1
,2020-09-28T19:48:03.751018Z,1919,3,init chain of leds,2020-09-28T19:48:03.751033Z,1
,2020-09-23T19:23:47.989680Z,1920,3,Finish one request by instantiating RequestHandlerClass.,2020-09-23T19:23:47.989697Z,3
,2020-09-23T19:23:57.079239Z,1921,2,Everyone who's been in instructor training but doesn't yet have a badge.,2020-09-23T19:23:57.079255Z,3
,2020-09-23T19:23:58.578701Z,1922,2,LATIN SMALL LETTER E WITH ACUTE,2020-09-23T19:23:58.578751Z,3
,2020-09-23T19:24:02.487191Z,1923,3,Enable actual module,2020-09-23T19:24:02.487208Z,3
,2020-09-23T19:24:08.526692Z,1924,3,if rename dataset action already exists for this tool output,2020-09-23T19:24:08.526716Z,3
,2020-09-28T19:48:08.580472Z,1925,2,Policy profile for port when using the cisco n1k plugin.,2020-09-28T19:48:08.580490Z,1
,2020-09-28T19:48:11.429943Z,1926,2,"GH10856 dict with scalar values should raise error, even if columns passed",2020-09-28T19:48:11.429959Z,1
,2020-09-28T19:48:23.791589Z,1927,2,test sampling without replacement in a large grid,2020-09-28T19:48:23.791608Z,1
,2020-09-28T19:48:30.527874Z,1928,3,If the rebased image is going to have a backing file then explicitly set the backing file format to avoid any security concerns related to file format auto detection.,2020-09-28T19:48:30.527891Z,1
,2020-09-28T19:48:31.250467Z,1929,2,Not found:,2020-09-28T19:48:31.250485Z,1
,2020-09-23T19:24:16.033627Z,1930,3,Write to file,2020-09-23T19:24:16.033913Z,3
,2020-09-23T19:24:18.492488Z,1931,3,Standardize input/output directory name references,2020-09-23T19:24:18.492510Z,3
,2020-09-23T19:24:22.093481Z,1932,2,"special-case custom readline.so on OS X, but not for pypy:",2020-09-23T19:24:22.093496Z,3
,2020-09-23T19:24:24.880015Z,1933,3,"set nesting to true, so the nested models can easily load the data",2020-09-23T19:24:24.880031Z,3
,2020-09-23T19:24:37.796720Z,1934,3,Get all the children for each ancestor (immediate children not descendants),2020-09-23T19:24:37.796737Z,3
,2020-09-28T19:48:34.474274Z,1935,2,"Revision 1.2 logically follows the imported revisions, not 1.1.  Accordingly, connect it to the last NTDBR and possibly change its type.",2020-09-28T19:48:34.474289Z,1
,2020-09-28T19:48:37.573001Z,1936,2,"It's important to run this *after* resetting the timeout to ""rig a race"" in some test code. writing to the transport will synchronously call test code, which synchronously loses the connection, calling our connectionLost method, which cancels the timeout. We want to make sure that timeout is cancelled *after* we reset it above, so that the final state is no timed calls. This avoids reactor uncleanliness errors in the test suite. XXX: Perhaps loopback should be fixed to not call the user code synchronously in transport.write?",2020-09-28T19:48:37.573018Z,1
,2020-09-28T19:48:39.463926Z,1937,3,Encrypt/decrypt after adding normal finite num to inf and nans.,2020-09-28T19:48:39.463941Z,1
,2020-09-28T19:48:41.658235Z,1938,2,System Python 2.7 on OSX Mountain Lion,2020-09-28T19:48:41.658255Z,1
,2020-09-28T19:48:56.602200Z,1939,2,test for validation with callable defaults. Validations rely on hidden fields,2020-09-28T19:48:56.602215Z,1
,2020-09-23T19:24:43.406552Z,1940,2,do not use stateful comments,2020-09-23T19:24:43.406570Z,3
,2020-09-23T19:24:46.268947Z,1941,2,Memory issues with rings and polygons,2020-09-23T19:24:46.268966Z,3
,2020-09-23T19:24:48.334845Z,1942,3,Update the score method,2020-09-23T19:24:48.334862Z,3
,2020-09-23T19:24:54.786622Z,1943,2,"In 25 runtime, the above code will be scrubbed to import the stub version of cloudstorage. All occurences of the following if condition in MR codebase is to tell it apart. TODO(user): Remove after 25 runtime MR is abondoned.",2020-09-23T19:24:54.786638Z,3
,2020-09-23T19:24:57.555212Z,1944,3,Check duplicate vPool name,2020-09-23T19:24:57.555232Z,3
,2020-09-28T19:48:59.104240Z,1945,2,datetime.datetime.strftime>` format,2020-09-28T19:48:59.104257Z,1
,2020-09-28T19:49:00.706086Z,1946,2,doctest: +ELLIPSIS,2020-09-28T19:49:00.706102Z,1
,2020-09-28T19:49:03.999468Z,1947,3,Relative path from build output dir to base dir.,2020-09-28T19:49:03.999485Z,1
,2020-09-28T19:49:21.542972Z,1948,3,Write control tuples as series of offts,2020-09-28T19:49:21.542988Z,1
,2020-09-28T19:49:24.147191Z,1949,3,Make 'design matrix',2020-09-28T19:49:24.147207Z,1
,2020-09-23T19:25:04.105495Z,1950,3,"Prior to closing the file, include instructions for generating an 'ok' file indicating that the makefile was successfully executed and delete the makefile.",2020-09-23T19:25:04.105516Z,3
,2020-09-23T19:25:07.086884Z,1951,3,"Removing unique constraint on 'Config', fields ['app', 'version']",2020-09-23T19:25:07.086901Z,3
,2020-09-23T19:25:10.440270Z,1952,2,We don't support getting this info for local targets at the moment,2020-09-23T19:25:10.440288Z,3
,2020-09-23T19:25:16.701736Z,1953,3,"If using CuDNN version before v3, only run the tests where the kernels are not larger than the input in any spatial dimension.",2020-09-23T19:25:16.701751Z,3
,2020-09-23T19:25:23.242879Z,1954,2,treat states as inputs,2020-09-23T19:25:23.242895Z,3
,2020-09-28T19:49:26.920714Z,1955,2,Test expiration setter.,2020-09-28T19:49:26.920728Z,1
,2020-09-28T19:50:01.063948Z,1956,3,Check that client ids are shown in the dialog.,2020-09-28T19:50:01.063966Z,1
,2020-09-28T19:50:15.417314Z,1957,2,"When there are scaled columns, the raw data are in data._parent",2020-09-28T19:50:15.417336Z,1
,2020-09-28T19:50:21.103193Z,1958,2,a user with no permission can edit no images,2020-09-28T19:50:21.103210Z,1
,2020-09-28T19:50:22.321094Z,1959,2,link with us,2020-09-28T19:50:22.321117Z,1
,2020-09-23T19:25:25.527885Z,1960,3,Return the docs we found.,2020-09-23T19:25:25.527901Z,3
,2020-09-23T19:25:37.622109Z,1961,3,Force an exception in get_allocate_jobsteps(),2020-09-23T19:25:37.622124Z,3
,2020-09-23T19:25:42.601798Z,1962,2,linespec is a list of booleans.,2020-09-23T19:25:42.601814Z,3
,2020-09-23T19:25:48.669165Z,1963,3,Finalize the sizer and establish the dimensions of the dialog box. The minimum width is explicitly set because the sizer is not able to take into consideration the width of the enclosing frame's title.,2020-09-23T19:25:48.669184Z,3
,2020-09-23T19:25:52.446759Z,1964,3,Give it a configuration that says a dataset should be local:,2020-09-23T19:25:52.446776Z,3
,2020-09-28T19:50:25.034017Z,1965,3,close the file,2020-09-28T19:50:25.034035Z,1
